feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,delta_happiness,delta_support,delta_income
0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.118439086,0.52952385,0.6,0.5044204,-0.30408445,0.6469907,0.0,1.0,0.0,0.0,0.0,0.30408445,0.0
0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.062649444,0.9591314,0.6,0.5853079,0.012555485,0.7288844,0.0,1.0,0.0,0.0,0.0,-0.012555485,0.0
0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99586886,0.6673841,0.4,1.0,0.37939426,0.715643,0.0,1.0,0.0,0.0,0.0,-0.37939426,0.0
0.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7169347,0.6880678,0.6,0.65759295,0.26393282,0.86643004,0.0,1.0,0.0,0.0,0.0,-0.26393282,0.0
0.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33634463,0.4596541,0.5,0.3942442,-0.15702255,0.6070073,0.0,1.0,0.0,0.0,0.0,0.15702255,0.0
0.26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7212887,0.14506714,0.5,0.6316775,-0.071534954,0.6027038,0.0,1.0,0.0,0.0,0.0,0.071534954,0.0
0.58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.80670637,0.49347952,0.1,0.65437937,0.2233473,0.6092761,0.0,1.0,0.0,0.0,0.0,-0.2233473,0.0
0.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36659923,0.5073582,0.2,0.34812942,-0.022851428,0.5949632,0.0,1.0,0.0,0.0,0.0,0.022851428,0.0
0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9588169,0.89188683,0.5,1.0,0.5171768,0.74843264,0.0,1.0,0.0,0.0,0.0,-0.5171768,0.0
0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9187404,0.5649539,0.6,1.0,0.36008942,0.64083016,0.0,1.0,0.0,0.0,0.0,-0.36008942,0.0
0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034844056,0.035425793,0.3,0.0,-0.6553776,0.73880225,0.0,1.0,0.0,0.0,0.0,0.6553776,0.0
0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62394917,0.32516354,0.2,0.71200764,-0.10301831,0.5829026,0.0,1.0,0.0,0.0,0.0,0.10301831,0.0
0.51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6954783,0.70072716,0.4,0.862636,0.20033509,0.72778296,0.0,1.0,0.0,0.0,0.0,-0.20033509,0.0
0.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4061092,0.19020477,0.6,0.3348933,-0.25091913,0.6208885,0.0,1.0,0.0,0.0,0.0,0.25091913,0.0
0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.783145,0.8272618,0.6,1.0,0.40482593,0.6409848,0.0,1.0,0.0,0.0,0.0,-0.40482593,0.0
0.61,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1554746,0.80870473,0.1,0.71923417,-0.009530745,0.7040189,0.0,1.0,0.0,0.0,0.0,0.009530745,0.0
0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.93322885,0.98260885,0.1,1.0,0.59173864,0.61992925,0.0,1.0,0.0,0.0,0.0,-0.59173864,0.0
0.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8935328,0.45167384,0.2,0.9378975,0.22361419,0.8472533,0.0,1.0,0.0,0.0,0.0,-0.22361419,0.0
0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27885422,0.6934031,0.1,0.38308683,-0.007358948,0.6199797,0.0,1.0,0.0,0.0,0.0,0.007358948,0.0
0.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.54566807,0.9407601,0.2,1.0,0.31515774,0.5936951,0.0,1.0,0.0,0.0,0.0,-0.31515774,0.0
0.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31966275,0.21203066,0.2,0.32788494,-0.23792501,0.818582,0.0,1.0,0.0,0.0,0.0,0.23792501,0.0
0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8766409,0.47571844,0.5,0.8600677,0.2441393,0.74968004,0.0,1.0,0.0,0.0,0.0,-0.2441393,0.0
0.63,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3694489,0.6653216,0.2,0.41813976,-0.025563788,0.8396133,0.0,1.0,0.0,0.0,0.0,0.025563788,0.0
0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8302481,0.019997047,0.1,0.40571785,-0.13021483,0.85087764,0.0,1.0,0.0,0.0,0.0,0.13021483,0.0
0.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40700167,0.083303705,0.5,0.38933563,-0.30307293,0.60003376,0.0,1.0,0.0,0.0,0.0,0.30307293,0.0
0.64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27673626,0.68582034,0.2,0.7255945,0.017463053,0.66911036,0.0,1.0,0.0,0.0,0.0,-0.017463053,0.0
0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5201829,0.27165392,0.2,0.40955538,-0.11682551,0.7058328,0.0,1.0,0.0,0.0,0.0,0.11682551,0.0
0.58,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14489965,0.08358212,0.2,0.0,-0.5073004,0.8632732,0.0,1.0,0.0,0.0,0.0,0.5073004,0.0
0.56,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16051912,0.61046994,0.4,0.4000435,-0.14400655,0.7594238,0.0,1.0,0.0,0.0,0.0,0.14400655,0.0
0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22953765,0.840672,0.2,0.5185751,0.087965906,0.6306654,0.0,1.0,0.0,0.0,0.0,-0.087965906,0.0
0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01607029,0.12725243,0.2,0.049005587,-0.618443,0.5915823,0.0,1.0,0.0,0.0,0.0,0.618443,0.0
0.56,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.739661,0.6513773,0.6,0.837839,0.3269272,0.7148393,0.0,1.0,0.0,0.0,0.0,-0.3269272,0.0
0.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15453367,0.03595325,0.3,0.0,-0.45420757,0.6492884,0.0,1.0,0.0,0.0,0.0,0.45420757,0.0
0.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3851432,0.23727448,0.5,0.29170758,-0.23984486,0.73797905,0.0,1.0,0.0,0.0,0.0,0.23984486,0.0
0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9673464,0.6308092,0.3,0.8992764,0.40987924,0.639481,0.0,1.0,0.0,0.0,0.0,-0.40987924,0.0
0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8600538,0.3627619,0.1,0.7796463,0.12961063,0.6734573,0.0,1.0,0.0,0.0,0.0,-0.12961063,0.0
0.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.37601775,0.37383106,0.3,0.17418598,-0.084518656,0.6174933,0.0,1.0,0.0,0.0,0.0,0.084518656,0.0
0.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.74410945,0.95379156,0.6,1.0,0.41152227,0.8511996,0.0,1.0,0.0,0.0,0.0,-0.41152227,0.0
0.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28717417,0.8301883,0.3,0.71269226,0.055102363,0.7024661,0.0,1.0,0.0,0.0,0.0,-0.055102363,0.0
0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22753394,0.50338745,0.4,0.17304635,-0.18143335,0.80942845,0.0,1.0,0.0,0.0,0.0,0.18143335,0.0
0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5055087,0.01723647,0.4,0.0,-0.390098,0.8530178,0.0,1.0,0.0,0.0,0.0,0.390098,0.0
0.23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4012845,0.7660893,0.6,0.5168464,0.0,0.74417585,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.53735995,0.75986034,0.5,0.6926318,0.1991884,0.69278634,0.0,1.0,0.0,0.0,0.0,-0.1991884,0.0
0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.021152005,0.8491439,0.2,0.2669746,-0.0826089,0.71005356,0.0,1.0,0.0,0.0,0.0,0.0826089,0.0
0.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23060572,0.45041138,0.2,0.4778182,-0.18490313,0.8843939,0.0,1.0,0.0,0.0,0.0,0.18490313,0.0
0.66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31776428,0.5371478,0.1,0.6024662,-0.041750282,0.7557217,0.0,1.0,0.0,0.0,0.0,0.041750282,0.0
0.47,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.57457095,0.6516926,0.3,0.79181486,0.123519905,0.7025458,0.0,1.0,0.0,0.0,0.0,-0.123519905,0.0
0.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.63404024,0.30036455,0.3,0.4225247,-0.07225151,0.71246034,0.0,1.0,0.0,0.0,0.0,0.07225151,0.0
0.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.54004055,0.44401866,0.1,0.7419219,0.032713935,0.7630427,0.0,1.0,0.0,0.0,0.0,-0.032713935,0.0
0.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.585141,0.40124735,0.2,0.55364937,0.029239735,0.6563346,0.0,1.0,0.0,0.0,0.0,-0.029239735,0.0
0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5380736,0.4377637,0.1,0.61929274,0.0019319829,0.7140076,0.0,1.0,0.0,0.0,0.0,-0.0019319829,0.0
0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15668507,0.045944363,0.4,0.12554863,-0.5453844,0.6951202,0.0,1.0,0.0,0.0,0.0,0.5453844,0.0
0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68517023,0.3657134,0.2,0.61063236,0.04029613,0.6704928,0.0,1.0,0.0,0.0,0.0,-0.04029613,0.0
0.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.022387795,0.49950942,0.6,0.072393484,-0.32890388,0.5995903,0.0,1.0,0.0,0.0,0.0,0.32890388,0.0
0.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5213913,0.95812434,0.6,0.81755406,0.31359747,0.63190657,0.0,1.0,0.0,0.0,0.0,-0.31359747,0.0
0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86225486,0.2571019,0.1,0.6870934,0.13827395,0.61980796,0.0,1.0,0.0,0.0,0.0,-0.13827395,0.0
0.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8400285,0.65690917,0.2,0.70022595,0.28729105,0.7318934,0.0,1.0,0.0,0.0,0.0,-0.28729105,0.0
0.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7563457,0.0666742,0.1,0.37103704,-0.09765157,0.65389514,0.0,1.0,0.0,0.0,0.0,0.09765157,0.0
0.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16198675,0.5280088,0.4,0.2617048,-0.2363633,0.70589465,0.0,1.0,0.0,0.0,0.0,0.2363633,0.0
0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3698493,0.033169128,0.2,0.0,-0.35579598,0.7129689,0.0,1.0,0.0,0.0,0.0,0.35579598,0.0
0.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1611028,0.31190684,0.2,0.0,-0.35361245,0.58495843,0.0,1.0,0.0,0.0,0.0,0.35361245,0.0
0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79936856,0.985079,0.6,1.0,0.5222431,0.7156527,0.0,1.0,0.0,0.0,0.0,-0.5222431,0.0
0.58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4660615,0.86595917,0.3,0.9240658,0.23798402,0.652433,0.0,1.0,0.0,0.0,0.0,-0.23798402,0.0
0.42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1372644,0.24599689,0.4,0.0,-0.3165497,0.7328676,0.0,1.0,0.0,0.0,0.0,0.3165497,0.0
0.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8112764,0.18741088,0.2,0.33245564,-0.0017932471,0.58472985,0.0,1.0,0.0,0.0,0.0,0.0017932471,0.0
0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89316964,0.6778589,0.3,1.0,0.37483004,0.89399207,0.0,1.0,0.0,0.0,0.0,-0.37483004,0.0
0.56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.55533576,0.776261,0.4,0.96158034,0.24497429,0.6415274,0.0,1.0,0.0,0.0,0.0,-0.24497429,0.0
0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9113341,0.23880838,0.6,0.4699335,0.12204602,0.84256315,0.0,1.0,0.0,0.0,0.0,-0.12204602,0.0
0.57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2586891,0.08169883,0.1,0.24807803,-0.44754922,0.5969773,0.0,1.0,0.0,0.0,0.0,0.44754922,0.0
0.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7053071,0.9384172,0.6,1.0,0.34770373,0.6743945,0.0,1.0,0.0,0.0,0.0,-0.34770373,0.0
0.46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8672347,0.53970873,0.5,0.6251336,0.259658,0.7379147,0.0,1.0,0.0,0.0,0.0,-0.259658,0.0
0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18021335,0.7564546,0.3,0.40932482,-0.10367795,0.6343616,0.0,1.0,0.0,0.0,0.0,0.10367795,0.0
0.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15533607,0.71429497,0.3,0.5120848,0.0,0.7279341,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15845609,0.7129149,0.2,0.5064993,-0.062405415,0.628738,0.0,1.0,0.0,0.0,0.0,0.062405415,0.0
0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14509216,0.7591871,0.5,0.32069182,-0.044652842,0.75334585,0.0,1.0,0.0,0.0,0.0,0.044652842,0.0
0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5242776,0.67865974,0.5,0.918374,0.1422954,0.7199574,0.0,1.0,0.0,0.0,0.0,-0.1422954,0.0
0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.63961554,0.9741929,0.4,1.0,0.34345257,0.75759053,0.0,1.0,0.0,0.0,0.0,-0.34345257,0.0
0.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43623608,0.24619703,0.2,0.5296509,0.0,0.6813293,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13757977,0.26130798,0.5,0.14047733,-0.31976604,0.7269504,0.0,1.0,0.0,0.0,0.0,0.31976604,0.0
0.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.65109515,0.83587605,0.4,0.55873215,0.0,0.63212943,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.52864844,0.5945462,0.3,0.67816466,0.04484367,0.7504925,0.0,1.0,0.0,0.0,0.0,-0.04484367,0.0
0.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.036118492,0.36652848,0.4,0.14120564,-0.36854103,0.8947989,0.0,1.0,0.0,0.0,0.0,0.36854103,0.0
0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8240319,0.025010902,0.2,0.1324702,-0.058256783,0.86292416,0.0,1.0,0.0,0.0,0.0,0.058256783,0.0
0.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9335058,0.99385,0.1,1.0,0.6046655,0.7483823,0.0,1.0,0.0,0.0,0.0,-0.6046655,0.0
0.44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28563097,0.017680638,0.5,0.0,-0.4589955,0.6726167,0.0,1.0,0.0,0.0,0.0,0.4589955,0.0
0.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.85319793,0.72136587,0.1,0.9265274,0.13874485,0.77668047,0.0,1.0,0.0,0.0,0.0,-0.13874485,0.0
0.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.084194094,0.11165113,0.3,0.0,-0.5451826,0.59352744,0.0,1.0,0.0,0.0,0.0,0.5451826,0.0
0.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24838977,0.6189582,0.4,0.5172383,-0.12698999,0.6546131,0.0,1.0,0.0,0.0,0.0,0.12698999,0.0
0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8305587,0.27338958,0.4,0.4308494,0.11307229,0.59371513,0.0,1.0,0.0,0.0,0.0,-0.11307229,0.0
0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.79195416,0.0027471262,0.1,0.5845742,-0.13570595,0.8952367,0.0,1.0,0.0,0.0,0.0,0.13570595,0.0
0.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6561952,0.75683486,0.3,0.76972735,0.0,0.8341575,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.84047544,0.7016552,0.6,0.9009975,0.35811076,0.6391145,0.0,1.0,0.0,0.0,0.0,-0.35811076,0.0
0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3511398,0.21554992,0.2,0.5078709,-0.2639369,0.6302422,0.0,1.0,0.0,0.0,0.0,0.2639369,0.0
0.51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4547455,0.86871165,0.2,0.87576735,0.2643249,0.8212259,0.0,1.0,0.0,0.0,0.0,-0.2643249,0.0
0.18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.88787174,0.76870555,0.3,1.0,0.4520977,0.74155885,0.0,1.0,0.0,0.0,0.0,-0.4520977,0.0
0.69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.91729367,0.009531153,0.2,0.6085987,0.0,0.5747099,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.021852886,0.6174038,0.3,0.30729383,-0.18040366,0.6043829,0.0,1.0,0.0,0.0,0.0,0.18040366,0.0
0.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9354785,0.3597035,0.5,0.6268111,0.23422761,0.74874634,0.0,1.0,0.0,0.0,0.0,-0.23422761,0.0
0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59893453,0.4291943,0.3,0.37365544,0.01891009,0.6149929,0.0,1.0,0.0,0.0,0.0,-0.01891009,0.0
0.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.58186406,0.95255476,0.3,0.7426075,0.30018213,0.7367509,0.0,1.0,0.0,0.0,0.0,-0.30018213,0.0
0.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.34167877,0.56128997,0.5,0.6105404,-0.06211845,0.63259846,0.0,1.0,0.0,0.0,0.0,0.06211845,0.0
0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.811523,0.79717106,0.4,0.8411667,0.38845754,0.8248697,0.0,1.0,0.0,0.0,0.0,-0.38845754,0.0
0.61,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2760684,0.23447298,0.5,0.3839994,-0.27553183,0.7182942,0.0,1.0,0.0,0.0,0.0,0.27553183,0.0
0.63,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9182764,0.4828592,0.2,0.86859304,0.27696037,0.8566409,0.0,1.0,0.0,0.0,0.0,-0.27696037,0.0
0.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.68637323,0.21580607,0.5,0.53949404,-0.14357609,0.71848893,0.0,1.0,0.0,0.0,0.0,0.14357609,0.0
0.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57865167,0.5694059,0.3,0.41645715,0.06898531,0.7167143,0.0,1.0,0.0,0.0,0.0,-0.06898531,0.0
0.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32740578,0.87072057,0.5,0.6383381,0.115536414,0.67851704,0.0,1.0,0.0,0.0,0.0,-0.115536414,0.0
0.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27671325,0.9188768,0.2,0.96983147,0.11603139,0.6225332,0.0,1.0,0.0,0.0,0.0,-0.11603139,0.0
0.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2992838,0.45952502,0.2,0.63294417,-0.13538843,0.6159433,0.0,1.0,0.0,0.0,0.0,0.13538843,0.0
0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8558306,0.36390007,0.5,0.5662835,0.17121996,0.6378962,0.0,1.0,0.0,0.0,0.0,-0.17121996,0.0
0.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.871921,0.9088101,0.6,0.9814977,0.5191554,0.62328935,0.0,1.0,0.0,0.0,0.0,-0.5191554,0.0
0.62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16131371,0.2743006,0.6,0.0,-0.3294009,0.8388124,0.0,1.0,0.0,0.0,0.0,0.3294009,0.0
0.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25349754,0.80001503,0.1,0.44647866,-0.0027361803,0.74745226,0.0,1.0,0.0,0.0,0.0,0.0027361803,0.0
0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.925281,0.4004605,0.4,0.5487947,0.1265907,0.61261994,0.0,1.0,0.0,0.0,0.0,-0.1265907,0.0
0.47,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23791459,0.36028263,0.6,0.35075065,-0.25150836,0.84843475,0.0,1.0,0.0,0.0,0.0,0.25150836,0.0
0.39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22016388,0.00703921,0.3,0.0,-0.54267126,0.72727484,0.0,1.0,0.0,0.0,0.0,0.54267126,0.0
0.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5333211,0.21184312,0.6,0.35030842,-0.16576017,0.6545966,0.0,1.0,0.0,0.0,0.0,0.16576017,0.0
0.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08353686,0.63927037,0.2,0.28959933,-0.25869042,0.72629046,0.0,1.0,0.0,0.0,0.0,0.25869042,0.0
0.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0764615,0.009773195,0.4,0.0,-0.5466428,0.59572536,0.0,1.0,0.0,0.0,0.0,0.5466428,0.0
0.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47960874,0.62001693,0.1,0.71408796,0.102099925,0.6804089,0.0,1.0,0.0,0.0,0.0,-0.102099925,0.0
0.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26611316,0.4005676,0.4,0.24533328,-0.28640085,0.70723546,0.0,1.0,0.0,0.0,0.0,0.28640085,0.0
0.59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3602987,0.22735515,0.4,0.028956914,-0.2723729,0.7519573,0.0,1.0,0.0,0.0,0.0,0.2723729,0.0
0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.32500622,0.51222783,0.1,0.63279593,-0.09516909,0.5978391,0.0,1.0,0.0,0.0,0.0,0.09516909,0.0
0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9403401,0.49674177,0.6,1.0,0.27983224,0.7485718,0.0,1.0,0.0,0.0,0.0,-0.27983224,0.0
0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18186498,0.68127304,0.1,0.6136695,0.0,0.814509,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76186115,0.25379598,0.3,0.39568514,-0.060360987,0.6535161,0.0,1.0,0.0,0.0,0.0,0.060360987,0.0
0.27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16709282,0.569594,0.3,0.468142,0.0,0.64369553,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1696135,0.5389798,0.1,0.2526001,-0.1824287,0.6450976,0.0,1.0,0.0,0.0,0.0,0.1824287,0.0
